genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
Xie_et_al_GCA_017433125.1_ASM1743312v1.fna,4512_2,0.050000000000000044,average,fastANI,4512
Xie_et_al_GCA_017438345.1_ASM1743834v1.fna,4512_2,0.050000000000000044,average,fastANI,4512
Xie_et_al_GCA_017511825.1_ASM1751182v1.fna,4513_1,0.050000000000000044,average,fastANI,4513
Xie_et_al_GCA_017512385.1_ASM1751238v1.fna,4513_1,0.050000000000000044,average,fastANI,4513
Xie_et_al_GCA_017543005.1_ASM1754300v1.fna,4513_1,0.050000000000000044,average,fastANI,4513
Stewart_et_al_GCA_902762705.1_RUG10793.fna,4514_1,0.050000000000000044,average,fastANI,4514
Stewart_et_al_GCA_902763145.1_RUG10836.fna,4514_1,0.050000000000000044,average,fastANI,4514
Stewart_et_al_GCA_902765865.1_RUG11099.fna,4514_1,0.050000000000000044,average,fastANI,4514
Stewart_et_al_GCA_902781925.1_RUG12714.fna,4514_1,0.050000000000000044,average,fastANI,4514
Stewart_et_al_GCA_902791095.1_RUG13638.fna,4514_1,0.050000000000000044,average,fastANI,4514
Stewart_et_al_GCA_902803865.1_RUG14914.fna,4515_0,0.050000000000000044,average,fastANI,4515
Wilkinson_et_al_ERZ1461921_contig.fa,4516_1,0.050000000000000044,average,fastANI,4516
Xie_et_al_GCA_017445315.1_ASM1744531v1.fna,4516_1,0.050000000000000044,average,fastANI,4516
Stewart_et_al_GCA_902776725.1_RUG12197.fna,4517_0,0.050000000000000044,average,fastANI,4517
Xie_et_al_GCA_017612585.1_ASM1761258v1.fna,4518_0,0.050000000000000044,average,fastANI,4518
Wilkinson_et_al_ERZ1462243_contig.fa,4519_0,0.050000000000000044,average,fastANI,4519
Wilkinson_et_al_ERZ1462369_contig.fa,4520_0,0.050000000000000044,average,fastANI,4520
Xie_et_al_GCA_017941085.1_ASM1794108v1.fna,4521_0,0.050000000000000044,average,fastANI,4521
Stewart_et_al_GCA_902766915.1_RUG11214.fna,4522_0,0.050000000000000044,average,fastANI,4522
Stewart_et_al_GCA_902797405.1_RUG14262.fna,4523_0,0.050000000000000044,average,fastANI,4523
Xie_et_al_GCA_017416425.1_ASM1741642v1.fna,4524_0,0.050000000000000044,average,fastANI,4524
Xie_et_al_GCA_017547345.1_ASM1754734v1.fna,4525_0,0.050000000000000044,average,fastANI,4525
Xie_et_al_GCA_017547555.1_ASM1754755v1.fna,4526_0,0.050000000000000044,average,fastANI,4526
Xie_et_al_GCA_017556895.1_ASM1755689v1.fna,4527_0,0.050000000000000044,average,fastANI,4527
Xie_et_al_GCA_017440275.1_ASM1744027v1.fna,4528_0,0.050000000000000044,average,fastANI,4528
Xie_et_al_GCA_017537495.1_ASM1753749v1.fna,4529_1,0.050000000000000044,average,fastANI,4529
Xie_et_al_GCA_017556505.1_ASM1755650v1.fna,4529_2,0.050000000000000044,average,fastANI,4529
Xie_et_al_GCA_017558585.1_ASM1755858v1.fna,4529_3,0.050000000000000044,average,fastANI,4529
Lin_et_al_HF_Cecum-6.concoct.147_sub.contigs.fa,4529_4,0.050000000000000044,average,fastANI,4529
Xie_et_al_GCA_017481735.1_ASM1748173v1.fna,4530_0,0.050000000000000044,average,fastANI,4530
Xie_et_al_GCA_017454435.1_ASM1745443v1.fna,4531_0,0.050000000000000044,average,fastANI,4531
Xie_et_al_GCA_017553215.1_ASM1755321v1.fna,4532_1,0.050000000000000044,average,fastANI,4532
Xie_et_al_GCA_017618375.1_ASM1761837v1.fna,4532_1,0.050000000000000044,average,fastANI,4532
Xie_et_al_GCA_017436705.1_ASM1743670v1.fna,4533_1,0.050000000000000044,average,fastANI,4533
Xie_et_al_GCA_017506165.1_ASM1750616v1.fna,4533_1,0.050000000000000044,average,fastANI,4533
Xie_et_al_GCA_017521745.1_ASM1752174v1.fna,4533_1,0.050000000000000044,average,fastANI,4533
Xie_et_al_GCA_017532435.1_ASM1753243v1.fna,4533_1,0.050000000000000044,average,fastANI,4533
Xie_et_al_GCA_017397825.1_ASM1739782v1.fna,4534_0,0.050000000000000044,average,fastANI,4534
Xie_et_al_GCA_017386815.1_ASM1738681v1.fna,4535_1,0.050000000000000044,average,fastANI,4535
Xie_et_al_GCA_017390265.1_ASM1739026v1.fna,4535_1,0.050000000000000044,average,fastANI,4535
Xie_et_al_GCA_017549305.1_ASM1754930v1.fna,4536_0,0.050000000000000044,average,fastANI,4536
Xie_et_al_GCA_017408225.1_ASM1740822v1.fna,4537_1,0.050000000000000044,average,fastANI,4537
Xie_et_al_GCA_017415045.1_ASM1741504v1.fna,4537_1,0.050000000000000044,average,fastANI,4537
Xie_et_al_GCA_017439825.1_ASM1743982v1.fna,4537_1,0.050000000000000044,average,fastANI,4537
Stewart_et_al_GCA_902783525.1_RUG12878.fna,4538_1,0.050000000000000044,average,fastANI,4538
Stewart_et_al_GCA_902797195.1_RUG14246.fna,4538_1,0.050000000000000044,average,fastANI,4538
Xie_et_al_GCA_017634355.1_ASM1763435v1.fna,4539_0,0.050000000000000044,average,fastANI,4539
Xie_et_al_GCA_017440685.1_ASM1744068v1.fna,4540_0,0.050000000000000044,average,fastANI,4540
Xie_et_al_GCA_017397005.1_ASM1739700v1.fna,4541_1,0.050000000000000044,average,fastANI,4541
Xie_et_al_GCA_017536365.1_ASM1753636v1.fna,4541_2,0.050000000000000044,average,fastANI,4541
Xie_et_al_GCA_017408245.1_ASM1740824v1.fna,4542_0,0.050000000000000044,average,fastANI,4542
Xie_et_al_GCA_017398205.1_ASM1739820v1.fna,4543_1,0.050000000000000044,average,fastANI,4543
Xie_et_al_GCA_017416255.1_ASM1741625v1.fna,4543_1,0.050000000000000044,average,fastANI,4543
Xie_et_al_GCA_017415665.1_ASM1741566v1.fna,4543_2,0.050000000000000044,average,fastANI,4543
Xie_et_al_GCA_017506145.1_ASM1750614v1.fna,4543_3,0.050000000000000044,average,fastANI,4543
Xie_et_al_GCA_017507965.1_ASM1750796v1.fna,4543_3,0.050000000000000044,average,fastANI,4543
Xie_et_al_GCA_017517185.1_ASM1751718v1.fna,4543_3,0.050000000000000044,average,fastANI,4543
Xie_et_al_GCA_017531465.1_ASM1753146v1.fna,4543_3,0.050000000000000044,average,fastANI,4543
Xie_et_al_GCA_017416795.1_ASM1741679v1.fna,4543_4,0.050000000000000044,average,fastANI,4543
Xie_et_al_GCA_017409325.1_ASM1740932v1.fna,4543_5,0.050000000000000044,average,fastANI,4543
Lin_et_al_HG_Cecum-8.metabat2.026.contigs.fa,4544_0,0.050000000000000044,average,fastANI,4544
Xie_et_al_GCA_017936025.1_ASM1793602v1.fna,4545_0,0.050000000000000044,average,fastANI,4545
Xie_et_al_GCA_017405645.1_ASM1740564v1.fna,4546_1,0.050000000000000044,average,fastANI,4546
Xie_et_al_GCA_017537805.1_ASM1753780v1.fna,4546_2,0.050000000000000044,average,fastANI,4546
Xie_et_al_GCA_017420675.1_ASM1742067v1.fna,4547_1,0.050000000000000044,average,fastANI,4547
Xie_et_al_GCA_017515705.1_ASM1751570v1.fna,4547_1,0.050000000000000044,average,fastANI,4547
Lin_et_al_HF_Duodenum-2.concoct.149_sub.contigs.fa,4547_2,0.050000000000000044,average,fastANI,4547
Stewart_et_al_GCA_902772545.1_RUG11785.fna,4548_1,0.050000000000000044,average,fastANI,4548
Stewart_et_al_GCA_902797345.1_RUG14258.fna,4548_1,0.050000000000000044,average,fastANI,4548
Seshadri_et_al_2558860974.fna,4549_1,0.050000000000000044,average,fastANI,4549
Xie_et_al_GCA_017419085.1_ASM1741908v1.fna,4549_1,0.050000000000000044,average,fastANI,4549
fecal_MAG_464.fa,4549_1,0.050000000000000044,average,fastANI,4549
Xie_et_al_GCA_017425375.1_ASM1742537v1.fna,4550_1,0.050000000000000044,average,fastANI,4550
Xie_et_al_GCA_017510145.1_ASM1751014v1.fna,4550_1,0.050000000000000044,average,fastANI,4550
Xie_et_al_GCA_017514195.1_ASM1751419v1.fna,4550_1,0.050000000000000044,average,fastANI,4550
Xie_et_al_GCA_017515765.1_ASM1751576v1.fna,4550_1,0.050000000000000044,average,fastANI,4550
Lin_et_al_HF_Cecum-5.concoct.189.contigs.fa,4551_1,0.050000000000000044,average,fastANI,4551
Lin_et_al_HF_Jejunum-5.metabat2.007.contigs.fa,4551_1,0.050000000000000044,average,fastANI,4551
Seshadri_et_al_2608642106.fna,4551_1,0.050000000000000044,average,fastANI,4551
Seshadri_et_al_2654588181.fna,4551_1,0.050000000000000044,average,fastANI,4551
Xie_et_al_GCA_017546045.1_ASM1754604v1.fna,4551_1,0.050000000000000044,average,fastANI,4551
fecal_MAG_102.fa,4551_1,0.050000000000000044,average,fastANI,4551
fecal_MAG_481.fa,4551_1,0.050000000000000044,average,fastANI,4551
Seshadri_et_al_2651870313.fna,4552_0,0.050000000000000044,average,fastANI,4552
Seshadri_et_al_2608642189.fna,4553_0,0.050000000000000044,average,fastANI,4553
Stewart_et_al_GCA_902803725.1_RUG14908.fna,4554_0,0.050000000000000044,average,fastANI,4554
Xie_et_al_GCA_017401465.1_ASM1740146v1.fna,4555_0,0.050000000000000044,average,fastANI,4555
Stewart_et_al_GCA_902765905.1_RUG11112.fna,4556_0,0.050000000000000044,average,fastANI,4556
Stewart_et_al_GCA_902783695.1_RUG12895.fna,4557_0,0.050000000000000044,average,fastANI,4557
Seshadri_et_al_2623620510.fna,4558_1,0.050000000000000044,average,fastANI,4558
Seshadri_et_al_2654588119.fna,4558_1,0.050000000000000044,average,fastANI,4558
Xie_et_al_GCA_017516145.1_ASM1751614v1.fna,4559_0,0.050000000000000044,average,fastANI,4559
Wilkinson_et_al_ERZ1462152_contig.fa,4560_1,0.050000000000000044,average,fastANI,4560
Wilkinson_et_al_ERZ1462385_contig.fa,4560_1,0.050000000000000044,average,fastANI,4560
Wilkinson_et_al_ERZ1462406_contig.fa,4560_1,0.050000000000000044,average,fastANI,4560
Wilkinson_et_al_ERZ1462466_contig.fa,4560_1,0.050000000000000044,average,fastANI,4560
Xie_et_al_GCA_017619905.1_ASM1761990v1.fna,4560_1,0.050000000000000044,average,fastANI,4560
Xie_et_al_GCA_017556415.1_ASM1755641v1.fna,4561_0,0.050000000000000044,average,fastANI,4561
Xie_et_al_GCA_017392245.1_ASM1739224v1.fna,4562_1,0.050000000000000044,average,fastANI,4562
Xie_et_al_GCA_017414125.1_ASM1741412v1.fna,4562_1,0.050000000000000044,average,fastANI,4562
Xie_et_al_GCA_017523605.1_ASM1752360v1.fna,4562_1,0.050000000000000044,average,fastANI,4562
Xie_et_al_GCA_017539705.1_ASM1753970v1.fna,4562_1,0.050000000000000044,average,fastANI,4562
Xie_et_al_GCA_017437745.1_ASM1743774v1.fna,4562_2,0.050000000000000044,average,fastANI,4562
Xie_et_al_GCA_017417565.1_ASM1741756v1.fna,4562_3,0.050000000000000044,average,fastANI,4562
Xie_et_al_GCA_017422955.1_ASM1742295v1.fna,4563_1,0.050000000000000044,average,fastANI,4563
Xie_et_al_GCA_017426225.1_ASM1742622v1.fna,4563_1,0.050000000000000044,average,fastANI,4563
Xie_et_al_GCA_017442785.1_ASM1744278v1.fna,4563_1,0.050000000000000044,average,fastANI,4563
Xie_et_al_GCA_017384855.1_ASM1738485v1.fna,4563_2,0.050000000000000044,average,fastANI,4563
Xie_et_al_GCA_017443515.1_ASM1744351v1.fna,4564_0,0.050000000000000044,average,fastANI,4564
Stewart_et_al_GCA_902788795.1_RUG13409.fna,4565_0,0.050000000000000044,average,fastANI,4565
Wilkinson_et_al_ERZ1461788_contig.fa,4566_1,0.050000000000000044,average,fastANI,4566
Wilkinson_et_al_ERZ1461831_contig.fa,4566_1,0.050000000000000044,average,fastANI,4566
Wilkinson_et_al_ERZ1461844_contig.fa,4566_1,0.050000000000000044,average,fastANI,4566
Wilkinson_et_al_ERZ1462591_contig.fa,4566_1,0.050000000000000044,average,fastANI,4566
Wilkinson_et_al_ERZ1462669_contig.fa,4566_1,0.050000000000000044,average,fastANI,4566
Wilkinson_et_al_ERZ1462789_contig.fa,4566_1,0.050000000000000044,average,fastANI,4566
Xie_et_al_GCA_017392465.1_ASM1739246v1.fna,4567_1,0.050000000000000044,average,fastANI,4567
Xie_et_al_GCA_017400245.1_ASM1740024v1.fna,4567_1,0.050000000000000044,average,fastANI,4567
Xie_et_al_GCA_017422885.1_ASM1742288v1.fna,4567_1,0.050000000000000044,average,fastANI,4567
Xie_et_al_GCA_017417045.1_ASM1741704v1.fna,4568_0,0.050000000000000044,average,fastANI,4568
Xie_et_al_GCA_017384665.1_ASM1738466v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017392585.1_ASM1739258v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017400105.1_ASM1740010v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017401435.1_ASM1740143v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017403385.1_ASM1740338v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017418745.1_ASM1741874v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017422745.1_ASM1742274v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017428655.1_ASM1742865v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017429375.1_ASM1742937v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017430335.1_ASM1743033v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017438065.1_ASM1743806v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017443385.1_ASM1744338v1.fna,4569_1,0.050000000000000044,average,fastANI,4569
ruminal_MAG_473.fa,4569_1,0.050000000000000044,average,fastANI,4569
Lin_et_al_HF_Omasum-4.concoct.166.contigs.fa,4569_2,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017420085.1_ASM1742008v1.fna,4569_3,0.050000000000000044,average,fastANI,4569
Xie_et_al_GCA_017437925.1_ASM1743792v1.fna,4570_0,0.050000000000000044,average,fastANI,4570
Xie_et_al_GCA_017539845.1_ASM1753984v1.fna,4571_0,0.050000000000000044,average,fastANI,4571
Xie_et_al_GCA_017523885.1_ASM1752388v1.fna,4572_1,0.050000000000000044,average,fastANI,4572
Xie_et_al_GCA_017543805.1_ASM1754380v1.fna,4572_1,0.050000000000000044,average,fastANI,4572
Stewart_et_al_GCA_902773665.1_RUG11894.fna,4573_1,0.050000000000000044,average,fastANI,4573
Stewart_et_al_GCA_902788925.1_RUG13419.fna,4573_1,0.050000000000000044,average,fastANI,4573
Stewart_et_al_GCA_902790765.1_RUG13606.fna,4573_1,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017509845.1_ASM1750984v1.fna,4573_1,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017626845.1_ASM1762684v1.fna,4573_2,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017389005.1_ASM1738900v1.fna,4573_3,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017389345.1_ASM1738934v1.fna,4573_3,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017401945.1_ASM1740194v1.fna,4573_3,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017419285.1_ASM1741928v1.fna,4573_3,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017419785.1_ASM1741978v1.fna,4573_3,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017423425.1_ASM1742342v1.fna,4573_3,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017389505.1_ASM1738950v1.fna,4573_4,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017418205.1_ASM1741820v1.fna,4573_4,0.050000000000000044,average,fastANI,4573
Xie_et_al_GCA_017529765.1_ASM1752976v1.fna,4573_5,0.050000000000000044,average,fastANI,4573
Wilkinson_et_al_ERZ1461725_contig.fa,4574_0,0.050000000000000044,average,fastANI,4574
Xie_et_al_GCA_017551355.1_ASM1755135v1.fna,4575_1,0.050000000000000044,average,fastANI,4575
Xie_et_al_GCA_017619985.1_ASM1761998v1.fna,4575_2,0.050000000000000044,average,fastANI,4575
Xie_et_al_GCA_017965205.1_ASM1796520v1.fna,4576_0,0.050000000000000044,average,fastANI,4576
Xie_et_al_GCA_017474505.1_ASM1747450v1.fna,4577_1,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017518365.1_ASM1751836v1.fna,4577_1,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017524345.1_ASM1752434v1.fna,4577_1,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017529525.1_ASM1752952v1.fna,4577_1,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017539805.1_ASM1753980v1.fna,4577_1,0.050000000000000044,average,fastANI,4577
Wilkinson_et_al_ERZ1462002_contig.fa,4577_2,0.050000000000000044,average,fastANI,4577
Wilkinson_et_al_ERZ1462515_contig.fa,4577_2,0.050000000000000044,average,fastANI,4577
Wilkinson_et_al_ERZ1462648_contig.fa,4577_2,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017395405.1_ASM1739540v1.fna,4577_3,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017412505.1_ASM1741250v1.fna,4577_3,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017428205.1_ASM1742820v1.fna,4577_3,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017429625.1_ASM1742962v1.fna,4577_3,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017447665.1_ASM1744766v1.fna,4577_3,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017449365.1_ASM1744936v1.fna,4577_3,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017388915.1_ASM1738891v1.fna,4577_4,0.050000000000000044,average,fastANI,4577
Xie_et_al_GCA_017557505.1_ASM1755750v1.fna,4578_0,0.050000000000000044,average,fastANI,4578
Wilkinson_et_al_ERZ1462578_contig.fa,4579_0,0.050000000000000044,average,fastANI,4579
Stewart_et_al_GCA_902803185.1_RUG14842.fna,4580_1,0.050000000000000044,average,fastANI,4580
Xie_et_al_GCA_017419965.1_ASM1741996v1.fna,4580_1,0.050000000000000044,average,fastANI,4580
Stewart_et_al_GCA_902787875.1_RUG13316.fna,4581_1,0.050000000000000044,average,fastANI,4581
Stewart_et_al_GCA_902790905.1_RUG13615.fna,4581_1,0.050000000000000044,average,fastANI,4581
Stewart_et_al_GCA_902792265.1_RUG13753.fna,4581_1,0.050000000000000044,average,fastANI,4581
Stewart_et_al_GCA_902793085.1_RUG13834.fna,4581_1,0.050000000000000044,average,fastANI,4581
Stewart_et_al_GCA_902793625.1_RUG13882.fna,4581_1,0.050000000000000044,average,fastANI,4581
Xie_et_al_GCA_017389165.1_ASM1738916v1.fna,4582_1,0.050000000000000044,average,fastANI,4582
Xie_et_al_GCA_017401575.1_ASM1740157v1.fna,4582_1,0.050000000000000044,average,fastANI,4582
Lin_et_al_HF_Abomasum-1.metabat2.068.contigs.fa,4583_1,0.050000000000000044,average,fastANI,4583
Lin_et_al_HG_Jejunum-12.concoct.110.contigs.fa,4583_1,0.050000000000000044,average,fastANI,4583
Lin_et_al_HG_Omasum-9.concoct.110.contigs.fa,4583_1,0.050000000000000044,average,fastANI,4583
Stewart_et_al_GCA_902788265.1_RUG13361.fna,4583_1,0.050000000000000044,average,fastANI,4583
Stewart_et_al_GCA_902795105.1_RUG14034.fna,4583_1,0.050000000000000044,average,fastANI,4583
Xie_et_al_GCA_017392305.1_ASM1739230v1.fna,4583_1,0.050000000000000044,average,fastANI,4583
Xie_et_al_GCA_017392665.1_ASM1739266v1.fna,4583_1,0.050000000000000044,average,fastANI,4583
Xie_et_al_GCA_017392905.1_ASM1739290v1.fna,4583_1,0.050000000000000044,average,fastANI,4583
Xie_et_al_GCA_017394045.1_ASM1739404v1.fna,4583_1,0.050000000000000044,average,fastANI,4583
Xie_et_al_GCA_017417745.1_ASM1741774v1.fna,4583_1,0.050000000000000044,average,fastANI,4583
Xie_et_al_GCA_017419535.1_ASM1741953v1.fna,4583_1,0.050000000000000044,average,fastANI,4583
Xie_et_al_GCA_017419695.1_ASM1741969v1.fna,4583_1,0.050000000000000044,average,fastANI,4583
Xie_et_al_GCA_017516015.1_ASM1751601v1.fna,4583_1,0.050000000000000044,average,fastANI,4583
Lin_et_al_HG_Rumen-9.concoct.092.contigs.fa,4583_2,0.050000000000000044,average,fastANI,4583
Xie_et_al_GCA_017450035.1_ASM1745003v1.fna,4584_0,0.050000000000000044,average,fastANI,4584
Xie_et_al_GCA_017552275.1_ASM1755227v1.fna,4585_0,0.050000000000000044,average,fastANI,4585
Stewart_et_al_GCA_902762665.1_RUG10781.fna,4586_1,0.050000000000000044,average,fastANI,4586
Stewart_et_al_GCA_902780845.1_RUG12614.fna,4586_1,0.050000000000000044,average,fastANI,4586
Stewart_et_al_GCA_902788965.1_RUG13414.fna,4586_1,0.050000000000000044,average,fastANI,4586
Stewart_et_al_GCA_902795055.1_RUG14040.fna,4586_1,0.050000000000000044,average,fastANI,4586
Xie_et_al_GCA_017940475.1_ASM1794047v1.fna,4586_1,0.050000000000000044,average,fastANI,4586
Stewart_et_al_GCA_902778565.1_RUG12385.fna,4587_1,0.050000000000000044,average,fastANI,4587
Xie_et_al_GCA_017427925.1_ASM1742792v1.fna,4587_1,0.050000000000000044,average,fastANI,4587
Xie_et_al_GCA_017434425.1_ASM1743442v1.fna,4587_1,0.050000000000000044,average,fastANI,4587
Xie_et_al_GCA_017439045.1_ASM1743904v1.fna,4587_1,0.050000000000000044,average,fastANI,4587
Xie_et_al_GCA_017509965.1_ASM1750996v1.fna,4587_1,0.050000000000000044,average,fastANI,4587
Xie_et_al_GCA_017511145.1_ASM1751114v1.fna,4587_1,0.050000000000000044,average,fastANI,4587
Xie_et_al_GCA_017514485.1_ASM1751448v1.fna,4587_1,0.050000000000000044,average,fastANI,4587
Xie_et_al_GCA_017519505.1_ASM1751950v1.fna,4587_1,0.050000000000000044,average,fastANI,4587
Xie_et_al_GCA_017523465.1_ASM1752346v1.fna,4587_1,0.050000000000000044,average,fastANI,4587
Xie_et_al_GCA_017539985.1_ASM1753998v1.fna,4587_1,0.050000000000000044,average,fastANI,4587
Lin_et_al_HF_Abomasum-2.maxbin.029_sub.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HF_Abomasum-3.metabat2.024_sub.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HF_Abomasum-4.metabat2.064.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HF_Abomasum-6.metabat2.027_sub.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HF_Duodenum-3.metabat2.050.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HF_Reticulum-4.metabat2.026.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HF_Reticulum-5.metabat2.071.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HF_Reticulum-6.metabat2.009.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HF_Rumen-2.concoct.137.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HF_Rumen-4.concoct.004.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HG_Reticulum-11.metabat2.042.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Lin_et_al_HG_Rumen-11.metabat2.058.contigs.fa,4588_1,0.050000000000000044,average,fastANI,4588
Xie_et_al_GCA_017384565.1_ASM1738456v1.fna,4588_1,0.050000000000000044,average,fastANI,4588
Xie_et_al_GCA_017389245.1_ASM1738924v1.fna,4589_1,0.050000000000000044,average,fastANI,4589
Xie_et_al_GCA_017394515.1_ASM1739451v1.fna,4589_2,0.050000000000000044,average,fastANI,4589
Xie_et_al_GCA_017632455.1_ASM1763245v1.fna,4590_0,0.050000000000000044,average,fastANI,4590
